date,RR:0.50,RR:1.00,RR:2.50,GG:1.25,rr_pair,cross_pair,rr_triple,cross_triple
2020-01-02,81.8,81.8,122.3,138.6,102.05,110.19999999999999,95.3,100.73333333333333
2020-01-03,95.0,90.5,173.1,80.85,134.05,87.925,119.53333333333333,88.78333333333333
2020-01-06,294.2,227.25,314.45,249.7,304.325,271.95,278.6333333333333,257.05
2020-01-07,243.85,114.0,223.7,145.85,233.77499999999998,194.85,193.85,167.9
2020-01-08,305.5,216.65,279.9,542.15,292.7,423.825,267.35,354.76666666666665
2020-01-09,261.2,195.4,244.2,539.3,252.7,400.25,233.6,331.96666666666664
2020-01-10,206.85,179.05,210.95,577.1,208.89999999999998,391.975,198.95,321.0
2020-01-13,311.9,305.65,356.8,704.9,334.35,508.4,324.7833333333333,440.81666666666666
2020-01-14,279.25,257.0,308.15,569.15,293.7,424.2,281.46666666666664,368.46666666666664
2020-01-15,290.85,180.2,252.45,516.7,271.65,403.77500000000003,241.16666666666666,329.25
2020-01-16,333.5,265.9,329.15,637.85,331.325,485.675,309.51666666666665,412.4166666666667
2020-01-17,373.25,283.15,364.4,701.55,368.825,537.4,340.26666666666665,452.65
2020-01-20,350.35,234.8,329.6,693.95,339.975,522.1500000000001,304.9166666666667,426.3666666666667
2020-01-21,333.55,240.95,324.4,652.0,328.975,492.775,299.6333333333333,408.8333333333333
2020-01-22,351.7,305.65,285.65,657.4,318.67499999999995,504.54999999999995,314.3333333333333,438.25
2020-01-23,379.95,373.95,331.0,652.55,355.475,516.25,361.6333333333333,468.81666666666666
2020-01-24,353.6,319.15,296.2,525.7,324.9,439.65000000000003,322.98333333333335,399.48333333333335
2020-01-27,338.25,164.9,75.0,289.5,206.625,313.875,192.71666666666667,264.2166666666667
2020-01-28,406.5,277.65,244.8,392.0,325.65,399.25,309.65,358.71666666666664
2020-01-29,325.2,258.4,149.6,499.7,237.39999999999998,412.45,244.39999999999998,361.09999999999997
2020-01-30,257.9,355.65,291.85,885.9,274.875,571.9,301.8,499.81666666666666
2020-01-31,160.1,232.35,120.15,864.2,140.125,512.15,170.86666666666667,418.8833333333333
2020-02-03,331.75,341.5,211.5,1016.6,271.625,674.175,294.9166666666667,563.2833333333333
2020-02-04,350.85,411.65,437.2,1358.3,394.025,854.575,399.9,706.9333333333333
2020-02-05,517.05,442.9,545.45,1490.0,531.25,1003.525,501.8,816.65
2020-02-06,595.65,494.0,560.65,1560.6,578.15,1078.125,550.1,883.4166666666666
2020-02-07,588.3,418.8,412.45,1375.25,500.375,981.775,473.18333333333334,794.1166666666667
2020-02-10,643.5,391.0,466.15,1670.5,554.825,1157.0,500.21666666666664,901.6666666666666
2020-02-11,531.7,260.7,312.9,1546.15,422.3,1038.9250000000002,368.43333333333334,779.5166666666667
2020-02-12,581.9,330.9,424.2,1668.4,503.04999999999995,1125.15,445.66666666666663,860.4
2020-02-13,431.55,229.05,342.85,1693.1,387.20000000000005,1062.325,334.48333333333335,784.5666666666666
2020-02-14,449.3,282.8,398.1,1698.8,423.70000000000005,1074.05,376.73333333333335,810.3
2020-02-17,488.5,330.05,448.05,1698.8,468.275,1093.65,422.2,839.1166666666667
2020-02-18,538.15,414.75,605.8,1765.55,571.9749999999999,1151.85,519.5666666666666,906.15
2020-02-19,501.2,477.55,671.65,1859.35,586.425,1180.2749999999999,550.1333333333333,946.0333333333333
2020-02-20,517.35,513.7,732.9,1923.5,625.125,1220.425,587.9833333333333,984.85
2020-02-21,400.55,363.45,627.15,1844.75,513.85,1122.65,463.71666666666664,869.5833333333334
2020-02-24,203.4,60.8,324.5,1391.0,263.95,797.2,196.23333333333335,551.7333333333333
2020-02-25,7.65,-96.45,158.25,1144.7,82.95,576.1750000000001,23.15,351.9666666666667
2020-02-26,103.8,-63.65,59.6,1083.95,81.7,593.875,33.25,374.7
2020-02-27,-367.5,-495.95,-483.65,538.2,-425.575,85.35000000000002,-449.0333333333333,-108.41666666666664
2020-02-28,-137.6,-465.05,-750.75,-236.55,-444.175,-187.075,-451.1333333333333,-279.73333333333335
2020-03-02,684.9,569.05,403.45,435.05,544.175,559.975,552.4666666666667,563.0
2020-03-03,371.15,95.3,14.2,-195.8,192.67499999999998,87.67499999999998,160.21666666666667,90.21666666666665
2020-03-04,683.75,554.05,296.55,314.45,490.15,499.1,511.45,517.4166666666666
2020-03-05,658.4,463.2,366.7,138.6,512.55,398.5,496.09999999999997,420.06666666666666
2020-03-06,773.6,578.4,336.0,300.75,554.8,537.175,562.6666666666666,550.9166666666666
2020-03-09,742.5,252.3,9.9,300.75,376.2,521.625,334.9,431.85
2020-03-10,659.75,567.55,-182.65,507.4,238.55,583.575,348.21666666666664,578.2333333333333
2020-03-11,335.85,137.2,-410.7,-146.35,-37.42499999999998,94.75000000000001,20.783333333333342,108.9
2020-03-12,232.55,-805.1,-1353.0,-1106.15,-560.225,-436.80000000000007,-641.85,-559.5666666666667
2020-03-13,522.35,-384.8,-139.7,850.65,191.32500000000002,686.5,-0.7166666666666591,329.4
2020-03-16,-151.7,-1058.85,-813.75,132.55,-482.725,-9.574999999999989,-674.7666666666667,-359.3333333333333
2020-03-17,181.25,-1058.85,-813.75,421.85,-316.25,301.55,-563.7833333333333,-151.91666666666663
2020-03-18,607.55,-1073.0,-796.85,6.25,-94.65000000000003,306.9,-420.7666666666667,-153.0666666666667
2020-03-19,208.35,-1711.2,-1111.55,-336.1,-451.59999999999997,-63.875000000000014,-871.4666666666667,-612.9833333333333
2020-03-20,133.1,-1603.95,-1159.25,-744.4,-513.075,-305.65,-876.7,-738.4166666666666
2020-03-23,688.35,-937.15,-559.35,-353.7,64.5,167.32500000000002,-269.3833333333333,-200.83333333333331
2020-03-24,1215.95,-357.0,414.5,804.5,815.225,1010.225,424.48333333333335,554.4833333333333
2020-03-25,1709.7,-304.75,754.9,714.1,1232.3,1211.9,719.95,706.35
2020-03-26,1842.05,-339.4,630.7,1146.75,1236.375,1494.4,711.1166666666667,883.1333333333333
2020-03-27,1488.2,-633.25,42.4,617.4,765.3000000000001,1052.8,299.1166666666667,490.78333333333336
2020-03-30,1449.8,-649.15,416.1,1112.6,932.95,1281.1999999999998,405.5833333333333,637.75
2020-03-31,1459.95,-585.95,119.95,1192.8,789.95,1326.375,331.31666666666666,688.9333333333333
2020-04-01,1312.75,-679.15,-209.75,786.95,551.5,1049.85,141.28333333333333,473.5166666666667
2020-04-02,1499.8,-458.0,-23.9,883.7,737.9499999999999,1191.75,339.3,641.8333333333334
2020-04-03,1286.3,-567.85,-118.75,803.95,583.775,1045.125,199.89999999999998,507.46666666666664
2020-04-06,1257.95,-498.7,86.55,1240.55,672.25,1249.25,281.93333333333334,666.6
2020-04-07,1471.55,-531.1,-117.75,1086.75,676.9,1279.15,274.2333333333333,675.7333333333333
2020-04-08,1259.1,-585.45,236.45,1357.45,747.775,1308.275,303.3666666666666,677.0333333333333
2020-04-09,1646.95,-413.1,510.3,1500.15,1078.625,1573.5500000000002,581.3833333333333,911.3333333333334
2020-04-13,1670.7,-339.8,736.75,1584.35,1203.725,1627.525,689.2166666666667,971.75
2020-04-14,1745.5,-265.0,982.1,2287.65,1363.8,2016.575,820.8666666666667,1256.05
2020-04-15,1736.7,-515.8,731.3,2019.25,1234.0,1877.975,650.7333333333333,1080.05
2020-04-16,1830.45,-314.55,749.55,2145.25,1290.0,1987.85,755.15,1220.3833333333334
2020-04-17,1730.75,-497.75,566.35,2053.5,1148.55,1892.125,599.7833333333333,1095.5
2020-04-20,1685.6,-351.4,712.7,1875.05,1199.15,1780.3249999999998,682.3,1069.75
2020-04-21,1383.25,-636.15,427.95,1831.3,905.6,1607.275,391.68333333333334,859.4666666666667
2020-04-22,1409.8,-572.55,523.75,2019.0,966.775,1714.4,453.6666666666667,952.0833333333334
2020-04-23,1417.9,-557.95,603.5,1928.6,1010.7,1673.25,487.81666666666666,929.5166666666667
2020-04-24,1501.1,-304.25,846.75,2165.3,1173.925,1833.2,681.1999999999999,1120.7166666666667
2020-04-27,1507.25,-291.55,878.0,1970.95,1192.625,1739.1,697.9,1062.2166666666667
2020-04-28,1532.5,-348.8,846.3,1848.65,1189.4,1690.575,676.6666666666666,1010.7833333333333
2020-04-29,1686.6,-27.1,1323.65,1953.75,1505.125,1820.175,994.3833333333333,1204.4166666666667
2020-04-30,1485.7,-324.5,970.35,1741.45,1228.025,1613.575,710.5166666666667,967.5500000000001
2020-05-01,1415.4,-309.25,980.15,1654.2,1197.775,1534.8000000000002,695.4333333333334,920.1166666666667
2020-05-04,1570.55,-113.05,1289.0,1914.45,1429.775,1742.5,915.5,1123.9833333333333
2020-05-05,1653.3,50.25,1452.8,1974.7,1553.05,1814.0,1052.1166666666666,1226.0833333333333
2020-05-06,1520.15,-43.4,1433.65,1791.4,1476.9,1655.775,970.1333333333334,1089.3833333333334
2020-05-07,1691.25,99.85,1651.9,1924.0,1671.575,1807.625,1147.6666666666667,1238.3666666666666
2020-05-08,1762.05,282.65,1841.25,1972.85,1801.65,1867.4499999999998,1295.3166666666666,1339.1833333333334
2020-05-11,1726.25,216.9,1777.05,2162.5,1751.65,1944.375,1240.0666666666666,1368.55
2020-05-12,1677.45,118.1,1713.3,2076.7,1695.375,1877.0749999999998,1169.6166666666666,1290.75
2020-05-13,1243.1,-286.7,1235.05,2092.35,1239.0749999999998,1667.725,730.4833333333333,1016.25
2020-05-14,1430.9,-55.8,1477.45,2118.5,1454.1750000000002,1774.7,950.85,1164.5333333333333
2020-05-15,1666.6,177.95,1584.25,2182.6,1625.425,1924.6,1142.9333333333334,1342.3833333333332
2020-05-18,1851.45,416.55,1870.05,2447.4,1860.75,2149.425,1379.35,1571.8
2020-05-19,1931.6,531.3,2045.85,2166.55,1988.725,2049.075,1502.9166666666665,1543.15
2020-05-20,2127.2,726.5,2232.1,2518.3,2179.6499999999996,2322.75,1695.2666666666667,1790.6666666666667
2020-05-21,2006.4,628.7,2116.35,2364.55,2061.375,2185.4750000000004,1583.8166666666666,1666.5500000000002
2020-05-22,1942.55,667.85,2112.55,2564.75,2027.5500000000002,2253.65,1574.3166666666666,1725.05
2020-05-25,1957.25,691.15,2197.45,2678.95,2077.35,2318.1,1615.2833333333333,1775.7833333333333
2020-05-26,1922.45,604.85,2161.75,2529.05,2042.1,2225.75,1563.0166666666667,1685.45
2020-05-27,2034.25,648.15,2256.1,2944.25,2145.175,2489.25,1646.1666666666665,1875.55
2020-05-28,2263.5,795.4,2295.4,3158.5,2279.45,2711.0,1784.7666666666667,2072.4666666666667
2020-05-29,2199.25,517.15,2017.15,3435.25,2108.2,2817.25,1577.85,2050.55
2020-06-01,2222.55,719.0,2224.0,3505.4,2223.275,2863.9750000000004,1721.8500000000001,2148.9833333333336
2020-06-02,2208.35,727.8,2328.35,3617.45,2268.35,2912.8999999999996,1754.8333333333333,2184.5333333333333
2020-06-03,2178.5,630.45,2320.15,3706.4,2249.325,2942.45,1709.7,2171.7833333333333
2020-06-04,2116.2,568.15,2048.85,3421.9,2082.5249999999996,2769.05,1577.7333333333331,2035.4166666666665
2020-06-05,2098.45,569.4,2077.2,3533.95,2087.825,2816.2,1581.6833333333332,2067.2666666666664
2020-06-08,2139.05,559.55,2104.4,3484.7,2121.7250000000004,2811.875,1601.0,2061.1
2020-06-09,2156.7,502.25,2051.1,3603.95,2103.8999999999996,2880.325,1570.0166666666667,2087.633333333333
2020-06-10,2122.85,513.45,2014.95,3800.7,2068.9,2961.7749999999996,1550.4166666666667,2145.6666666666665
2020-06-11,1810.65,201.25,1702.75,3383.35,1756.7,2597.0,1238.2166666666667,1798.4166666666667
2020-06-12,1772.75,238.95,1588.0,3180.55,1680.375,2476.65,1199.9,1730.75
2020-06-15,1928.6,443.8,1801.9,3642.25,1865.25,2785.425,1391.4333333333334,2004.8833333333332
2020-06-16,1659.2,155.95,1598.05,4020.0,1628.625,2839.6,1137.7333333333333,1945.05
2020-06-17,1772.85,51.15,1526.8,3884.75,1649.8249999999998,2828.8,1116.9333333333334,1902.9166666666667
2020-06-18,1569.45,-152.25,1201.45,3827.4,1385.45,2698.425,872.8833333333333,1748.2
2020-06-19,1697.3,-117.4,1243.25,3815.15,1470.275,2756.225,941.05,1798.35
2020-06-22,1922.85,130.75,1554.0,3997.75,1738.425,2960.3,1202.5333333333333,2017.1166666666666
2020-06-23,1880.0,188.95,1607.3,4145.55,1743.65,3012.775,1225.4166666666667,2071.5
2020-06-24,1794.6,122.6,1457.1,4010.65,1625.85,2902.625,1124.7666666666667,1975.95
2020-06-25,1702.95,43.95,1278.95,3943.8,1490.95,2823.375,1008.6166666666667,1896.9
2020-06-26,1401.65,-230.85,921.75,3581.45,1161.7,2491.55,697.5166666666667,1584.0833333333333
2020-06-29,1659.8,57.45,1052.1,3712.8,1355.9499999999998,2686.3,923.1166666666667,1810.0166666666667
2020-06-30,1668.05,65.7,1060.35,3548.15,1364.1999999999998,2608.1,931.3666666666667,1760.6333333333334
2020-07-01,1696.35,159.5,1226.15,3900.0,1461.25,2798.175,1027.3333333333333,1918.6166666666666
2020-07-02,1744.05,228.2,1319.95,3922.75,1532.0,2833.4,1097.4,1965.0
2020-07-03,1654.8,178.45,1244.8,3837.95,1449.8,2746.375,1026.0166666666667,1890.3999999999999
2020-07-06,1814.6,264.75,1568.1,4364.65,1691.35,3089.625,1215.8166666666666,2148.0
2020-07-07,1761.35,261.0,1755.85,4212.35,1758.6,2986.8500000000004,1259.3999999999999,2078.2333333333336
2020-07-08,1641.5,141.15,1820.1,4331.3,1730.8,2986.4,1200.9166666666667,2037.9833333333333
2020-07-09,1745.8,133.45,1890.95,4541.5,1818.375,3143.65,1256.7333333333333,2140.25
2020-07-10,1864.9,301.65,2236.75,4567.1,2050.825,3216.0,1467.7666666666667,2244.55
2020-07-13,1877.25,375.5,2327.6,4527.3,2102.425,3202.275,1526.7833333333333,2260.016666666667
2020-07-14,1988.35,365.6,2394.8,4499.1,2191.575,3243.7250000000004,1582.9166666666667,2284.35
2020-07-15,2003.05,211.3,2171.05,4529.85,2087.05,3266.4500000000003,1461.8,2248.0666666666666
2020-07-16,1715.65,-143.6,1813.75,4304.5,1764.7,3010.075,1128.6000000000001,1958.8500000000001
2020-07-17,1793.95,-164.8,1734.6,4324.7,1764.275,3059.325,1121.25,1984.6166666666666
2020-07-20,1773.2,-93.55,1938.35,4902.3,1855.775,3337.75,1206.0,2193.9833333333336
2020-07-21,1828.4,7.65,2071.6,5064.05,1950.0,3446.2250000000004,1302.55,2300.0333333333333
2020-07-22,1879.55,36.8,2103.45,4878.65,1991.5,3379.1,1339.9333333333332,2265.0
2020-07-23,1798.35,-44.4,1940.8,4901.0,1869.5749999999998,3349.675,1231.5833333333333,2218.3166666666666
2020-07-24,1846.1,-201.1,1784.1,4675.8,1815.1,3260.95,1143.0333333333333,2106.9333333333334
2020-07-27,2065.55,152.55,2220.35,4810.5,2142.95,3438.025,1479.4833333333333,2342.866666666667
2020-07-28,1840.75,-103.7,1964.1,4483.5,1902.425,3162.125,1233.7166666666667,2073.516666666667
2020-07-29,1846.5,7.15,2040.95,4560.65,1943.725,3203.575,1298.2,2138.1
2020-07-30,2032.35,278.0,2427.85,4489.75,2230.1,3261.05,1579.3999999999999,2266.7
2020-07-31,2180.05,472.7,2568.65,4601.45,2374.3500000000004,3390.75,1740.4666666666667,2418.0666666666666
2020-08-03,2382.35,675.0,2681.9,4745.25,2532.125,3563.8,1913.0833333333333,2600.866666666667
2020-08-04,2513.9,730.7,2724.65,4741.3,2619.275,3627.6000000000004,1989.75,2661.9666666666667
2020-08-05,2437.6,654.4,2680.9,4704.5,2559.25,3571.05,1924.3,2598.8333333333335
2020-08-06,2522.25,941.1,2798.25,4723.4,2660.25,3622.825,2087.2,2728.9166666666665
2020-08-07,2460.0,974.4,2738.65,4601.95,2599.325,3530.975,2057.6833333333334,2678.7833333333333
2020-08-10,2464.7,998.1,2719.0,4681.75,2591.85,3573.225,2060.6,2714.85
2020-08-11,2532.85,859.85,2661.25,4605.0,2597.05,3568.925,2017.9833333333333,2665.9
2020-08-12,2709.55,1094.55,2880.1,4964.7,2794.825,3837.125,2228.0666666666666,2922.9333333333334
2020-08-13,2727.1,1132.7,2954.3,5125.95,2840.7,3926.5249999999996,2271.366666666667,2995.25
2020-08-14,2583.25,951.35,2705.05,4972.6,2644.15,3777.925,2079.883333333333,2835.7333333333336
2020-08-17,2693.95,1091.55,2942.85,5218.35,2818.3999999999996,3956.15,2242.7833333333333,3001.2833333333333
2020-08-18,2678.05,1075.65,2946.05,5279.5,2812.05,3978.775,2233.25,3011.0666666666666
2020-08-19,2697.25,997.4,2837.85,5030.15,2767.55,3863.7,2177.5,2908.2666666666664
2020-08-20,2891.85,1359.6,3184.15,5387.45,3038.0,4139.65,2478.5333333333333,3212.9666666666667
2020-08-21,2976.6,1500.85,3351.05,5583.7,3163.825,4280.15,2609.5,3353.7166666666667
2020-08-24,2953.25,1508.5,3375.3,5726.45,3164.275,4339.85,2612.35,3396.0666666666666
2020-08-25,2884.75,1463.1,3391.4,5913.25,3138.075,4399.0,2579.75,3420.366666666667
2020-08-26,2788.5,1366.85,3253.65,6277.3,3021.075,4532.9,2469.6666666666665,3477.55
2020-08-27,2648.15,1226.5,2973.3,5981.4,2810.7250000000004,4314.775,2282.65,3285.35
2020-08-28,2771.5,1349.85,2905.65,5912.0,2838.575,4341.75,2342.3333333333335,3344.45
2020-08-31,2566.3,1144.65,2700.45,6053.1,2633.375,4309.700000000001,2137.133333333333,3254.6833333333334
2020-09-01,2788.75,1365.3,2949.65,6167.25,2869.2,4478.0,2367.9,3440.4333333333334
2020-09-02,2971.35,1524.95,3197.8,6320.45,3084.575,4645.9,2564.7,3605.583333333333
2020-09-03,2892.55,1357.65,2983.5,5971.65,2938.025,4432.1,2411.2333333333336,3407.2833333333333
2020-09-04,3333.8,1726.9,3819.35,5366.8,3576.575,4350.3,2960.016666666667,3475.8333333333335
2020-09-07,3238.55,1659.15,3825.2,5209.2,3531.875,4223.875,2907.633333333333,3368.9666666666667
2020-09-08,2767.75,1188.35,3241.95,4597.35,3004.85,3682.55,2399.35,2851.15
2020-09-09,3170.5,1722.15,3793.8,5130.55,3482.15,4150.525,2895.4833333333336,3341.0666666666666
2020-09-10,2961.75,1671.4,3540.15,5173.75,3250.95,4067.75,2724.4333333333334,3268.9666666666667
2020-09-11,2847.85,1507.55,3398.35,5026.95,3123.1,3937.3999999999996,2584.583333333333,3127.45
2020-09-14,3012.5,1630.25,3711.15,5246.7,3361.825,4129.6,2784.633333333333,3296.483333333333
2020-09-15,2933.35,1576.6,3607.0,5220.2,3270.175,4076.7749999999996,2705.65,3243.383333333333
2020-09-16,2889.4,1436.15,3484.2,5098.95,3186.8,3994.175,2603.25,3141.5
2020-09-17,2945.6,1509.35,3482.5,5023.1,3214.05,3984.3500000000004,2645.8166666666666,3159.35
2020-09-18,2901.95,1362.2,3252.85,5030.85,3077.3999999999996,3966.4,2505.6666666666665,3098.3333333333335
2020-09-21,2604.7,858.45,2749.1,4961.75,2676.8999999999996,3783.225,2070.75,2808.3
2020-09-22,2690.9,986.7,3006.4,5070.8,2848.65,3880.8500000000004,2228.0,2916.133333333333
2020-09-23,2584.2,907.0,3011.2,4897.95,2797.7,3741.075,2167.4666666666667,2796.383333333333
2020-09-24,2839.0,1161.8,3214.5,5051.7,3026.75,3945.35,2405.1,3017.5
2020-09-25,2681.6,1070.9,3321.15,5421.35,3001.375,4051.4750000000004,2357.883333333333,3057.9500000000003
2020-09-28,3116.65,1516.05,3750.9,5557.95,3433.775,4337.3,2794.5333333333333,3396.883333333333
2020-09-29,2910.9,1349.8,3481.15,5028.35,3196.025,3969.625,2580.616666666667,3096.3500000000004
2020-09-30,2993.2,1295.6,3715.95,5372.55,3354.575,4182.875,2668.25,3220.45
2020-10-01,2778.7,1145.1,3571.15,5467.85,3174.925,4123.275,2498.3166666666666,3130.55
2020-10-02,2713.15,654.55,3154.15,5000.15,2933.65,3856.6499999999996,2173.95,2789.2833333333333
2020-10-05,2679.9,700.85,3158.95,4977.2,2919.425,3828.55,2179.9,2785.983333333333
2020-10-06,2575.6,439.6,2758.2,4711.45,2666.8999999999996,3643.5249999999996,1924.4666666666667,2575.5499999999997
2020-10-07,2662.35,555.9,3108.1,5144.6,2885.225,3903.4750000000004,2108.7833333333333,2787.616666666667
2020-10-08,2717.1,622.2,3187.9,5216.5,2952.5,3966.8,2175.7333333333336,2851.9333333333334
2020-10-09,2869.75,867.35,3417.2,5470.35,3143.475,4170.05,2384.7666666666664,3069.15
2020-10-12,3063.4,1227.0,4177.45,6011.1,3620.425,4537.25,2822.616666666667,3433.8333333333335
2020-10-13,3025.15,1188.75,4292.2,5915.7,3658.675,4470.425,2835.366666666667,3376.5333333333333
2020-10-14,3107.75,1207.55,4334.5,5600.35,3721.125,4354.05,2883.2666666666664,3305.2166666666667
2020-10-15,3266.55,1402.35,4272.3,5850.6,3769.425,4558.575000000001,2980.4,3506.5
2020-10-16,3431.3,1533.6,4271.15,5947.8,3851.225,4689.55,3078.6833333333334,3637.5666666666666
2020-10-19,3158.5,1279.8,3941.85,5829.75,3550.175,4494.125,2793.383333333333,3422.6833333333334
2020-10-20,3187.75,1295.6,3799.2,5528.05,3493.475,4357.9,2760.85,3337.133333333333
2020-10-21,3297.85,1444.85,3784.5,5669.4,3541.175,4483.625,2842.4,3470.7
2020-10-22,3461.15,1610.65,3922.85,5578.6,3692.0,4519.875,2998.2166666666667,3550.1333333333337
2020-10-23,3585.3,1639.85,3932.1,5676.3,3758.7,4630.8,3052.4166666666665,3633.8166666666666
2020-10-26,3570.65,1784.25,4076.5,5526.1,3823.575,4548.375,3143.8,3627.0
2020-10-27,3539.25,1707.5,4050.95,5858.0,3795.1,4698.625,3099.233333333333,3701.5833333333335
2020-10-28,3121.8,1300.8,3721.25,5273.1,3421.525,4197.450000000001,2714.616666666667,3231.9
2020-10-29,3377.1,1506.6,4195.1,5895.35,3786.1000000000004,4636.225,3026.266666666667,3593.016666666667
2020-10-30,3247.35,1428.85,4148.4,5982.6,3697.875,4614.975,2941.5333333333333,3552.9333333333334
2020-11-02,3327.95,1644.5,4264.2,6207.45,3796.075,4767.7,3078.883333333333,3726.633333333333
2020-11-03,3385.05,1682.65,4475.9,6341.15,3930.475,4863.1,3181.2,3802.95
2020-11-04,3730.75,2182.95,5489.75,7335.4,4610.25,5533.075,3801.15,4416.366666666667
2020-11-05,3554.45,2006.65,5388.95,7384.6,4471.7,5469.525,3650.0166666666664,4315.233333333334
2020-11-06,3639.6,2147.3,5275.75,7569.85,4457.675,5604.725,3687.55,4452.25
2020-11-09,3114.3,1665.0,4717.5,6639.1,3915.9,4876.700000000001,3165.6,3806.1333333333337
2020-11-10,2970.05,1665.35,4429.35,6414.65,3699.7000000000003,4692.35,3021.5833333333335,3683.35
2020-11-11,3015.7,2030.15,4795.75,6522.3,3905.725,4769.0,3280.5333333333333,3856.05
2020-11-12,2975.95,2119.4,4724.05,6264.95,3850.0,4620.45,3273.133333333333,3786.7666666666664
2020-11-13,3151.6,2370.55,4897.3,6467.25,4024.45,4809.425,3473.15,3996.4666666666667
2020-11-16,2930.25,2194.2,4720.95,6485.6,3825.6,4707.925,3281.7999999999997,3870.016666666667
2020-11-17,2801.55,2065.5,4617.75,6312.35,3709.65,4556.950000000001,3161.6,3726.4666666666667
2020-11-18,2661.7,1924.15,4332.95,6141.0,3497.325,4401.35,2972.9333333333334,3575.616666666667
2020-11-19,2726.35,2060.85,4493.25,6355.7,3609.8,4541.025,3093.483333333333,3714.2999999999997
2020-11-20,2742.05,2112.6,4434.2,6244.95,3588.125,4493.5,3096.2833333333333,3699.866666666667
2020-11-23,2640.35,1992.4,4314.0,6287.6,3477.175,4463.975,2982.25,3640.116666666667
2020-11-24,2715.0,2076.1,4486.3,6417.7,3600.65,4566.35,3092.4666666666667,3736.2666666666664
2020-11-25,2773.7,2176.35,4537.1,6435.85,3655.4,4604.775,3162.383333333333,3795.3
2020-11-26,2713.5,2071.15,4431.9,6403.65,3572.7,4558.575,3072.1833333333334,3729.4333333333334
2020-11-27,2707.75,2030.9,4464.2,6597.05,3585.975,4652.4,3067.616666666667,3778.5666666666666
2020-11-30,2786.45,2156.6,4750.5,6861.2,3768.475,4823.825,3231.1833333333334,3934.75
2020-12-01,2901.6,2140.75,4858.9,6932.95,3880.25,4917.275,3300.4166666666665,3991.7666666666664
2020-12-02,2875.1,2162.0,4868.2,6849.7,3871.6499999999996,4862.4,3301.7666666666664,3962.2666666666664
2020-12-03,2794.8,2081.7,4796.9,6650.95,3795.85,4722.875,3224.4666666666667,3842.483333333333
2020-12-04,2780.85,2061.35,4699.7,6632.7,3740.2749999999996,4706.775,3180.633333333333,3824.9666666666667
2020-12-07,2737.65,2150.65,4752.0,6779.5,3744.825,4758.575,3213.4333333333334,3889.266666666667
2020-12-08,2654.0,2067.0,4668.35,6886.6,3661.175,4770.3,3129.7833333333333,3869.2000000000003
2020-12-09,2631.4,2009.4,4610.75,6775.35,3621.075,4703.375,3083.85,3805.3833333333337
2020-12-10,2705.1,2102.6,4646.05,6662.9,3675.575,4684.0,3151.25,3823.5333333333333
2020-12-11,2466.8,2063.85,4440.3,6809.05,3453.55,4637.925,2990.3166666666666,3779.9
2020-12-14,2437.0,2034.05,4448.5,6880.25,3442.75,4658.625,2973.1833333333334,3783.7666666666664
2020-12-15,2485.35,2088.4,4579.35,7016.8,3532.3500000000004,4751.075,3051.0333333333333,3863.516666666667
2020-12-16,2547.85,2206.55,4713.5,7132.1,3630.675,4839.975,3155.9666666666667,3962.166666666667
2020-12-17,2589.1,2245.3,4755.8,7218.95,3672.45,4904.025,3196.7333333333336,4017.7833333333333
2020-12-18,2611.75,2277.45,4807.0,7153.0,3709.375,4882.375,3232.0666666666666,4014.0666666666666
2020-12-21,2477.0,2230.2,4827.25,7072.7,3652.125,4774.85,3178.15,3926.633333333333
2020-12-22,2517.65,2298.85,4879.5,7122.45,3698.575,4820.05,3232.0,3979.65
2020-12-23,2470.35,2201.05,4887.3,7067.7,3678.825,4769.025,3186.2333333333336,3913.0333333333333
2020-12-24,2477.05,2247.45,4933.7,7148.65,3705.375,4812.85,3219.4,3957.7166666666667
2020-12-28,2611.2,2422.65,5044.95,7197.8,3828.075,4904.5,3359.6,4077.2166666666667
2020-12-29,2439.85,2251.3,4903.1,7166.35,3671.4750000000004,4803.1,3198.0833333333335,3952.5
2020-12-30,2400.15,2227.6,4887.45,7138.2,3643.8,4769.175,3171.733333333333,3921.983333333333
2020-12-31,2324.3,2140.75,4855.1,7221.55,3589.7000000000003,4772.925,3106.7166666666667,3895.5333333333333
2021-01-04,2457.6,2325.05,5076.45,7296.35,3767.0249999999996,4876.975,3286.366666666667,4026.3333333333335
2021-01-05,2571.3,2455.75,5203.15,7414.55,3887.225,4992.925,3410.0666666666666,4147.2
2021-01-06,2606.45,2474.95,5267.45,7222.7,3936.95,4914.575,3449.6166666666663,4101.366666666667
2021-01-07,2763.1,2783.1,5584.3,7760.35,4173.7,5261.725,3710.1666666666665,4435.516666666666
2021-01-08,2850.75,2995.85,6034.15,7898.6,4442.45,5374.675,3960.25,4581.733333333334
2021-01-11,2625.15,2770.25,5808.55,7493.8,4216.85,5059.475,3734.65,4296.4
2021-01-12,2331.3,2525.45,5496.8,7373.45,3914.05,4852.375,3451.1833333333334,4076.733333333333
2021-01-13,2451.4,2653.65,5673.0,7509.1,4062.2,4980.25,3592.6833333333334,4204.716666666667
2021-01-14,2405.05,2551.85,5498.3,7498.3,3951.675,4951.675,3485.0666666666666,4151.733333333334
2021-01-15,2246.7,2360.05,5294.1,7401.6,3770.4,4824.15,3300.2833333333333,4002.7833333333333
