initial_cash,monthly_funding,acquisition,withdrawal,cadence,headroom,reserve_25k,reserve_50k,ongoing_25k,ongoing_50k,ongoing_delta_50k_minus_25k,total_25k,total_50k,total_delta_50k_minus_25k
1000,200,monthly_current_slot_replacements,maximum,daily,4900,30000.0,55000.0,347464.9,338819.95,-8644.95,377464.9,378819.95,1355.05
1000,200,monthly_current_slot_replacements,maximum,daily,5000,30100.0,55100.0,342398.7,334167.4,-8231.3,372398.7,374167.4,1768.7
1000,200,monthly_current_slot_replacements,maximum,daily,6000,31100.0,56100.0,318263.9,309709.75,-8554.15,348263.9,349709.75,1445.85
1000,200,monthly_current_slot_replacements,maximum,daily,6500,31600.0,56600.0,313229.8,308481.8,-4748.0,445359.73,440999.68,-4360.05
1000,200,monthly_current_slot_replacements,maximum,daily,6800,31900.0,56900.0,298878.65,295204.6,-3674.05,437008.58,433722.48,-3286.1
1000,200,monthly_current_slot_replacements,maximum,daily,7000,32100.0,57100.0,294878.65,291204.6,-3674.05,437008.58,433722.48,-3286.1
1000,200,monthly_current_slot_replacements,maximum,daily,8000,33100.0,58100.0,255110.9,271204.6,16093.7,417240.83,433722.48,16481.65
1000,200,monthly_current_slot_replacements,maximum,daily,9000,34100.0,59100.0,226603.65,250114.7,23511.05,408733.58,432632.58,23899.0
1000,200,monthly_current_slot_replacements,maximum,daily,10000,35100.0,60100.0,193668.2,230114.7,36446.5,369845.31,432632.58,62787.27
1000,200,monthly_current_slot_replacements,maximum,daily,12500,37600.0,62600.0,134194.65,180114.7,45920.05,308268.0,432632.58,124364.58
1000,200,monthly_current_slot_replacements,maximum,daily,15000,40100.0,65100.0,91947.4,130114.7,38167.3,271218.87,393179.76,121960.89
1000,200,monthly_current_slot_replacements,maximum,weekly,0,25100.0,50100.0,665420.55,549583.55,-115837.0,665420.55,549583.55,-115837.0
1000,200,monthly_current_slot_replacements,maximum,weekly,100,25200.0,50200.0,663420.75,549583.55,-113837.2,663420.75,549583.55,-113837.2
1000,200,monthly_current_slot_replacements,maximum,weekly,200,25300.0,50300.0,660741.75,549583.55,-111158.2,660741.75,549583.55,-111158.2
1000,200,monthly_current_slot_replacements,maximum,weekly,300,25400.0,50400.0,656741.75,549583.55,-107158.2,656741.75,549583.55,-107158.2
1000,200,monthly_current_slot_replacements,maximum,weekly,400,25500.0,50500.0,652741.75,549583.55,-103158.2,652741.75,549583.55,-103158.2
1000,200,monthly_current_slot_replacements,maximum,weekly,500,25600.0,50600.0,648741.75,549583.55,-99158.2,648741.75,549583.55,-99158.2
1000,200,monthly_current_slot_replacements,maximum,weekly,600,25700.0,50700.0,649790.75,547533.75,-102257.0,649790.75,547533.75,-102257.0
1000,200,monthly_current_slot_replacements,maximum,weekly,700,25800.0,50800.0,633361.75,545060.75,-88301.0,633361.75,545060.75,-88301.0
1000,200,monthly_current_slot_replacements,maximum,weekly,800,25900.0,50900.0,629361.75,548571.75,-80790.0,629361.75,548571.75,-80790.0
1000,200,monthly_current_slot_replacements,maximum,weekly,900,26000.0,51000.0,631058.75,548068.75,-82990.0,631058.75,548068.75,-82990.0
1000,200,monthly_current_slot_replacements,maximum,weekly,1000,26100.0,51100.0,625058.75,551666.75,-73392.0,625058.75,551666.75,-73392.0
1000,200,monthly_current_slot_replacements,maximum,weekly,1100,26200.0,51200.0,609600.5,546361.75,-63238.75,609600.5,546361.75,-63238.75
1000,200,monthly_current_slot_replacements,maximum,weekly,1200,26300.0,51300.0,605591.45,546088.75,-59502.7,605591.45,546088.75,-59502.7
1000,200,monthly_current_slot_replacements,maximum,weekly,1300,26400.0,51400.0,600742.45,540780.75,-59961.7,600742.45,540780.75,-59961.7
1000,200,monthly_current_slot_replacements,maximum,weekly,1400,26500.0,51500.0,592221.15,544706.75,-47514.4,592221.15,544706.75,-47514.4
1000,200,monthly_current_slot_replacements,maximum,weekly,1500,26600.0,51600.0,579948.4,541266.85,-38681.55,579948.4,541266.85,-38681.55
1000,200,monthly_current_slot_replacements,maximum,weekly,2000,27100.0,52100.0,468222.5,550676.75,82454.25,468222.5,550676.75,82454.25
1000,200,monthly_current_slot_replacements,maximum,weekly,3000,28100.0,53100.0,414206.35,413155.95,-1050.4,444206.35,413155.95,-31050.4
1000,200,monthly_current_slot_replacements,maximum,weekly,4000,29100.0,54100.0,404037.95,387205.35,-16832.6,434037.95,408488.35,-25549.6
1000,200,monthly_current_slot_replacements,maximum,weekly,4900,30000.0,55000.0,356953.75,362335.5,5381.75,386953.75,400808.5,13854.75
1000,200,monthly_current_slot_replacements,maximum,weekly,5000,30100.0,55100.0,360262.3,360399.75,137.45,390262.3,398872.75,8610.45
1000,200,monthly_current_slot_replacements,maximum,weekly,6000,31100.0,56100.0,335262.9,337172.6,1909.7,365262.9,377172.6,11909.7
1000,200,monthly_current_slot_replacements,maximum,weekly,6500,31600.0,56600.0,338982.8,334234.8,-4748.0,445359.73,440999.68,-4360.05
1000,200,monthly_current_slot_replacements,maximum,weekly,6800,31900.0,56900.0,324631.65,320957.6,-3674.05,437008.58,433722.48,-3286.1
1000,200,monthly_current_slot_replacements,maximum,weekly,7000,32100.0,57100.0,310697.95,316957.6,6259.65,427074.88,433722.48,6647.6
1000,200,monthly_current_slot_replacements,maximum,weekly,8000,33100.0,58100.0,280785.5,296957.6,16172.1,417162.43,433722.48,16560.05
1000,200,monthly_current_slot_replacements,maximum,weekly,9000,34100.0,59100.0,256947.8,275867.7,18919.9,413324.73,432632.58,19307.85
1000,200,monthly_current_slot_replacements,maximum,weekly,10000,35100.0,60100.0,224763.15,255867.7,31104.55,386413.5,432632.58,46219.08
1000,200,monthly_current_slot_replacements,maximum,weekly,12500,37600.0,62600.0,152359.2,205707.2,53348.0,310664.15,432632.58,121968.43
1000,200,monthly_current_slot_replacements,maximum,weekly,15000,40100.0,65100.0,108324.6,155386.2,47061.6,273431.92,396561.21,123129.29
1000,200,monthly_current_slot_replacements,minimum,calendar_month,0,25100.0,50100.0,356000.0,283250.0,-72750.0,509740.8,454430.68,-55310.12
1000,200,monthly_current_slot_replacements,minimum,calendar_month,100,25200.0,50200.0,356000.0,283250.0,-72750.0,509740.8,454430.68,-55310.12
1000,200,monthly_current_slot_replacements,minimum,calendar_month,200,25300.0,50300.0,356000.0,283250.0,-72750.0,509740.8,454430.68,-55310.12
1000,200,monthly_current_slot_replacements,minimum,calendar_month,300,25400.0,50400.0,356000.0,283250.0,-72750.0,509740.8,454430.68,-55310.12
1000,200,monthly_current_slot_replacements,minimum,calendar_month,400,25500.0,50500.0,356000.0,283250.0,-72750.0,509740.8,454430.68,-55310.12
1000,200,monthly_current_slot_replacements,minimum,calendar_month,500,25600.0,50600.0,356000.0,283250.0,-72750.0,509740.8,454430.68,-55310.12
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1000,26100.0,51100.0,356000.0,283250.0,-72750.0,509740.8,454430.68,-55310.12
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2000,27100.0,52100.0,270100.0,283250.0,13150.0,440768.43,454430.68,13662.25
1000,200,monthly_current_slot_replacements,minimum,calendar_month,3000,28100.0,53100.0,252800.0,256250.0,3450.0,436457.18,443666.88,7209.7
1000,200,monthly_current_slot_replacements,minimum,calendar_month,4000,29100.0,54100.0,253500.0,248500.0,-5000.0,451521.63,447519.58,-4002.05
1000,200,monthly_current_slot_replacements,minimum,calendar_month,4900,30000.0,55000.0,240000.0,236500.0,-3500.0,448940.68,445555.63,-3385.05
1000,200,monthly_current_slot_replacements,minimum,calendar_month,5000,30100.0,55100.0,239000.0,234000.0,-5000.0,448940.68,445080.13,-3860.55
1000,200,monthly_current_slot_replacements,minimum,calendar_month,6000,31100.0,56100.0,221500.0,221000.0,-500.0,445359.73,438146.98,-7212.75
1000,200,monthly_current_slot_replacements,minimum,calendar_month,6500,31600.0,56600.0,212000.0,212500.0,500.0,437008.58,433722.48,-3286.1
1000,200,monthly_current_slot_replacements,minimum,calendar_month,6800,31900.0,56900.0,199800.0,210000.0,10200.0,422555.58,433722.48,11166.9
1000,200,monthly_current_slot_replacements,minimum,calendar_month,7000,32100.0,57100.0,197300.0,205000.0,7700.0,422555.58,433722.48,11166.9
1000,200,monthly_current_slot_replacements,minimum,calendar_month,8000,33100.0,58100.0,171900.0,191500.0,19600.0,408733.58,433722.48,24988.9
1000,200,monthly_current_slot_replacements,minimum,calendar_month,9000,34100.0,59100.0,157900.0,181500.0,23600.0,402571.63,432632.58,30060.95
1000,200,monthly_current_slot_replacements,minimum,calendar_month,10000,35100.0,60100.0,131100.0,165000.0,33900.0,360109.46,432632.58,72523.12
1000,200,monthly_current_slot_replacements,minimum,calendar_month,12500,37600.0,62600.0,90800.0,130000.0,39200.0,312671.69,432632.58,119960.89
1000,200,monthly_current_slot_replacements,minimum,calendar_month,15000,40100.0,65100.0,64800.0,93500.0,28700.0,283515.86,418668.94,135153.08
1000,200,monthly_current_slot_replacements,minimum,daily,0,25100.0,50100.0,467700.0,400500.0,-67200.0,467700.0,400500.0,-67200.0
1000,200,monthly_current_slot_replacements,minimum,daily,100,25200.0,50200.0,467700.0,400500.0,-67200.0,467700.0,400500.0,-67200.0
1000,200,monthly_current_slot_replacements,minimum,daily,200,25300.0,50300.0,467700.0,400500.0,-67200.0,467700.0,400500.0,-67200.0
1000,200,monthly_current_slot_replacements,minimum,daily,300,25400.0,50400.0,467700.0,400500.0,-67200.0,467700.0,400500.0,-67200.0
1000,200,monthly_current_slot_replacements,minimum,daily,400,25500.0,50500.0,467700.0,400500.0,-67200.0,467700.0,400500.0,-67200.0
1000,200,monthly_current_slot_replacements,minimum,daily,500,25600.0,50600.0,467700.0,400500.0,-67200.0,467700.0,400500.0,-67200.0
1000,200,monthly_current_slot_replacements,minimum,daily,1000,26100.0,51100.0,467700.0,400500.0,-67200.0,467700.0,400500.0,-67200.0
1000,200,monthly_current_slot_replacements,minimum,daily,2000,27100.0,52100.0,356600.0,400500.0,43900.0,356600.0,400500.0,43900.0
1000,200,monthly_current_slot_replacements,minimum,daily,3000,28100.0,53100.0,391100.0,396750.0,5650.0,391100.0,396750.0,5650.0
1000,200,monthly_current_slot_replacements,minimum,daily,4000,29100.0,54100.0,380800.0,350250.0,-30550.0,380800.0,366250.0,-14550.0
1000,200,monthly_current_slot_replacements,minimum,daily,4900,30000.0,55000.0,348500.0,343000.0,-5500.0,348500.0,343000.0,-5500.0
1000,200,monthly_current_slot_replacements,minimum,daily,5000,30100.0,55100.0,346100.0,339000.0,-7100.0,346100.0,339000.0,-7100.0
1000,200,monthly_current_slot_replacements,minimum,daily,6000,31100.0,56100.0,325200.0,317500.0,-7700.0,325200.0,317500.0,-7700.0
1000,200,monthly_current_slot_replacements,minimum,daily,6500,31600.0,56600.0,313500.0,307000.0,-6500.0,313500.0,307000.0,-6500.0
1000,200,monthly_current_slot_replacements,minimum,daily,6800,31900.0,56900.0,303000.0,297500.0,-5500.0,303000.0,297500.0,-5500.0
1000,200,monthly_current_slot_replacements,minimum,daily,7000,32100.0,57100.0,295500.0,293000.0,-2500.0,295500.0,293000.0,-2500.0
1000,200,monthly_current_slot_replacements,minimum,daily,8000,33100.0,58100.0,256300.0,273000.0,16700.0,256300.0,273000.0,16700.0
1000,200,monthly_current_slot_replacements,minimum,daily,9000,34100.0,59100.0,227400.0,252000.0,24600.0,227400.0,252000.0,24600.0
1000,200,monthly_current_slot_replacements,minimum,daily,10000,35100.0,60100.0,195100.0,232000.0,36900.0,195100.0,232000.0,36900.0
1000,200,monthly_current_slot_replacements,minimum,daily,12500,37600.0,62600.0,134400.0,182000.0,47600.0,140400.0,182000.0,41600.0
1000,200,monthly_current_slot_replacements,minimum,daily,15000,40100.0,65100.0,92800.0,132000.0,39200.0,103300.0,132000.0,28700.0
1000,200,monthly_current_slot_replacements,minimum,weekly,0,25100.0,50100.0,462900.0,411250.0,-51650.0,462900.0,411250.0,-51650.0
1000,200,monthly_current_slot_replacements,minimum,weekly,100,25200.0,50200.0,462900.0,411250.0,-51650.0,462900.0,411250.0,-51650.0
1000,200,monthly_current_slot_replacements,minimum,weekly,200,25300.0,50300.0,462900.0,411250.0,-51650.0,462900.0,411250.0,-51650.0
1000,200,monthly_current_slot_replacements,minimum,weekly,300,25400.0,50400.0,462900.0,411250.0,-51650.0,462900.0,411250.0,-51650.0
1000,200,monthly_current_slot_replacements,minimum,weekly,400,25500.0,50500.0,462900.0,411250.0,-51650.0,462900.0,411250.0,-51650.0
1000,200,monthly_current_slot_replacements,minimum,weekly,500,25600.0,50600.0,462900.0,411250.0,-51650.0,462900.0,411250.0,-51650.0
1000,200,monthly_current_slot_replacements,minimum,weekly,1000,26100.0,51100.0,462900.0,411250.0,-51650.0,462900.0,411250.0,-51650.0
1000,200,monthly_current_slot_replacements,minimum,weekly,2000,27100.0,52100.0,396800.0,411250.0,14450.0,396800.0,411250.0,14450.0
1000,200,monthly_current_slot_replacements,minimum,weekly,3000,28100.0,53100.0,375600.0,377500.0,1900.0,375600.0,377500.0,1900.0
1000,200,monthly_current_slot_replacements,minimum,weekly,4000,29100.0,54100.0,368900.0,360500.0,-8400.0,368900.0,360500.0,-8400.0
1000,200,monthly_current_slot_replacements,minimum,weekly,4900,30000.0,55000.0,340600.0,334500.0,-6100.0,340600.0,334500.0,-6100.0
1000,200,monthly_current_slot_replacements,minimum,weekly,5000,30100.0,55100.0,345900.0,334500.0,-11400.0,345900.0,334500.0,-11400.0
1000,200,monthly_current_slot_replacements,minimum,weekly,6000,31100.0,56100.0,326000.0,318500.0,-7500.0,326000.0,318500.0,-7500.0
1000,200,monthly_current_slot_replacements,minimum,weekly,6500,31600.0,56600.0,312500.0,304000.0,-8500.0,312500.0,304000.0,-8500.0
1000,200,monthly_current_slot_replacements,minimum,weekly,6800,31900.0,56900.0,295000.0,293500.0,-1500.0,295000.0,293500.0,-1500.0
1000,200,monthly_current_slot_replacements,minimum,weekly,7000,32100.0,57100.0,284300.0,290000.0,5700.0,284300.0,290000.0,5700.0
1000,200,monthly_current_slot_replacements,minimum,weekly,8000,33100.0,58100.0,254800.0,270000.0,15200.0,254800.0,270000.0,15200.0
1000,200,monthly_current_slot_replacements,minimum,weekly,9000,34100.0,59100.0,225900.0,249000.0,23100.0,225900.0,249000.0,23100.0
1000,200,monthly_current_slot_replacements,minimum,weekly,10000,35100.0,60100.0,193600.0,229000.0,35400.0,193600.0,229000.0,35400.0
1000,200,monthly_current_slot_replacements,minimum,weekly,12500,37600.0,62600.0,132900.0,179000.0,46100.0,138900.0,179000.0,40100.0
1000,200,monthly_current_slot_replacements,minimum,weekly,15000,40100.0,65100.0,91800.0,129000.0,37200.0,102300.0,129000.0,26700.0
1000,200,monthly_one,maximum,calendar_month,0,25100.0,50100.0,79195.4,252490.66,173295.26,80695.4,252490.66,171795.26
1000,200,monthly_one,maximum,calendar_month,1000,26100.0,51100.0,88203.85,256757.85,168554.0,89703.85,256757.85,167054.0
1000,200,monthly_one,maximum,calendar_month,2000,27100.0,52100.0,138769.0,246021.6,107252.6,140269.0,246021.6,105752.6
1000,200,monthly_one,maximum,calendar_month,3000,28100.0,53100.0,115150.95,212987.1,97836.15,116650.95,214943.8,98292.85
1000,200,monthly_one,maximum,calendar_month,3500,28600.0,53600.0,208986.35,308167.25,99180.9,210486.35,310167.25,99680.9
1000,200,monthly_one,maximum,calendar_month,3600,28700.0,53700.0,234927.3,348417.8,113490.5,236427.3,350417.8,113990.5
1000,200,monthly_one,maximum,calendar_month,3700,28800.0,53800.0,231833.85,346317.8,114483.95,233333.85,348317.8,114983.95
1000,200,monthly_one,maximum,calendar_month,3800,28900.0,53900.0,232613.2,338390.0,105776.8,234113.2,340390.0,106276.8
1000,200,monthly_one,maximum,calendar_month,3900,29000.0,54000.0,229973.55,336290.0,106316.45,231473.55,338290.0,106816.45
1000,200,monthly_one,maximum,calendar_month,4000,29100.0,54100.0,228351.55,334190.0,105838.45,229851.55,336190.0,106338.45
1000,200,monthly_one,maximum,calendar_month,4100,29200.0,54200.0,226651.55,332090.0,105438.45,228151.55,334090.0,105938.45
1000,200,monthly_one,maximum,calendar_month,4200,29300.0,54300.0,226249.15,329990.0,103740.85,227749.15,331990.0,104240.85
1000,200,monthly_one,maximum,calendar_month,4300,29400.0,54400.0,223997.45,327890.0,103892.55,225497.45,329890.0,104392.55
1000,200,monthly_one,maximum,calendar_month,4400,29500.0,54500.0,222297.45,325790.0,103492.55,223797.45,327790.0,103992.55
1000,200,monthly_one,maximum,calendar_month,4500,29600.0,54600.0,221022.15,324114.7,103092.55,222522.15,326114.7,103592.55
1000,200,monthly_one,maximum,calendar_month,4900,30000.0,55000.0,213806.8,315263.85,101457.05,215306.8,317263.85,101957.05
1000,200,monthly_one,maximum,calendar_month,5000,30100.0,55100.0,212322.55,313263.85,100941.3,213822.55,315263.85,101441.3
1000,200,monthly_one,maximum,calendar_month,5500,30600.0,55600.0,206049.7,300043.8,93994.1,226919.77,302043.8,75124.03
1000,200,monthly_one,maximum,calendar_month,5600,30700.0,55700.0,203878.3,298043.8,94165.5,218491.68,300043.8,81552.12
1000,200,monthly_one,maximum,calendar_month,5700,30800.0,55800.0,202849.7,296043.8,93194.1,224319.77,298043.8,73724.03
1000,200,monthly_one,maximum,calendar_month,5800,30900.0,55900.0,201249.7,294043.8,92794.1,223019.77,296043.8,73024.03
1000,200,monthly_one,maximum,calendar_month,5900,31000.0,56000.0,210504.95,309090.8,98585.85,315242.87,437229.68,121986.81
1000,200,monthly_one,maximum,calendar_month,6000,31100.0,56100.0,208480.25,307090.8,98610.55,315242.87,437229.68,121986.81
1000,200,monthly_one,maximum,calendar_month,6100,31200.0,56200.0,207304.95,305090.8,97785.85,315242.87,437229.68,121986.81
1000,200,monthly_one,maximum,calendar_month,6200,31300.0,56300.0,205280.25,303090.8,97810.55,309586.18,437229.68,127643.5
1000,200,monthly_one,maximum,calendar_month,6300,31400.0,56400.0,203680.25,301090.8,97410.55,309486.18,437229.68,127743.5
1000,200,monthly_one,maximum,calendar_month,6400,31500.0,56500.0,202080.25,299090.8,97010.55,309386.18,437229.68,127843.5
1000,200,monthly_one,maximum,calendar_month,6500,31600.0,56600.0,201329.65,293583.6,92253.95,309286.18,433722.48,124436.3
1000,200,monthly_one,maximum,calendar_month,6800,31900.0,56900.0,196529.65,287583.6,91053.95,303154.19,433722.48,130568.29
1000,200,monthly_one,maximum,calendar_month,7000,32100.0,57100.0,193329.65,283583.6,90253.95,302754.19,433722.48,130968.29
1000,200,monthly_one,maximum,calendar_month,8000,33100.0,58100.0,177754.35,263583.6,85829.25,301178.89,433722.48,132543.59
1000,200,monthly_one,maximum,calendar_month,9000,34100.0,59100.0,161754.35,242493.7,80739.35,291146.9,432632.58,141485.68
1000,200,monthly_one,maximum,calendar_month,10000,35100.0,60100.0,145754.35,222493.7,76739.35,288146.9,432632.58,144485.68
1000,200,monthly_one,maximum,calendar_month,12500,37600.0,62600.0,106262.95,172493.7,66230.75,258091.52,421600.59,163509.07
1000,200,monthly_one,maximum,calendar_month,15000,40100.0,65100.0,72728.95,122493.7,49764.75,223993.54,378504.62,154511.08
1000,200,monthly_one,maximum,daily,0,25100.0,50100.0,59968.85,162971.12,103002.27,59968.85,162971.12,103002.27
1000,200,monthly_one,maximum,daily,1000,26100.0,51100.0,57631.15,154221.25,96590.1,57631.15,154221.25,96590.1
1000,200,monthly_one,maximum,daily,2000,27100.0,52100.0,91149.6,155310.65,64161.05,91149.6,155310.65,64161.05
1000,200,monthly_one,maximum,daily,3000,28100.0,53100.0,131654.7,235659.1,104004.4,133154.7,235659.1,102504.4
1000,200,monthly_one,maximum,daily,3500,28600.0,53600.0,121681.9,222819.25,101137.35,124560.85,222819.25,98258.4
1000,200,monthly_one,maximum,daily,3600,28700.0,53700.0,125840.6,219119.85,93279.25,128803.9,219119.85,90315.95
1000,200,monthly_one,maximum,daily,3700,28800.0,53800.0,130472.25,215578.75,85106.5,131972.25,216142.05,84169.8
1000,200,monthly_one,maximum,daily,3800,28900.0,53900.0,129072.85,212863.2,83790.35,132072.85,215477.45,83404.6
1000,200,monthly_one,maximum,daily,3900,29000.0,54000.0,127172.85,209731.6,82558.75,130172.85,212494.9,82322.05
1000,200,monthly_one,maximum,daily,4000,29100.0,54100.0,213717.05,344116.9,130399.85,216717.05,346980.2,130263.15
1000,200,monthly_one,maximum,daily,4100,29200.0,54200.0,211728.7,341983.4,130254.7,214728.7,344946.7,130218.0
1000,200,monthly_one,maximum,daily,4200,29300.0,54300.0,209676.1,339810.3,130134.2,212676.1,342873.6,130197.5
1000,200,monthly_one,maximum,daily,4300,29400.0,54400.0,208169.55,337510.3,129340.75,211169.55,340673.6,129504.05
1000,200,monthly_one,maximum,daily,4400,29500.0,54500.0,229009.6,331832.4,102822.8,232009.6,335095.7,103086.1
1000,200,monthly_one,maximum,daily,4500,29600.0,54600.0,226702.95,329632.4,102929.45,229702.95,332995.7,103292.75
1000,200,monthly_one,maximum,daily,4600,29700.0,54700.0,224786.75,327544.1,102757.35,227786.75,330895.7,103108.95
1000,200,monthly_one,maximum,daily,4700,29800.0,54800.0,222445.45,324916.75,102471.3,223945.45,326916.75,102971.3
1000,200,monthly_one,maximum,daily,4800,29900.0,54900.0,220745.45,322816.75,102071.3,222245.45,324816.75,102571.3
1000,200,monthly_one,maximum,daily,4900,30000.0,55000.0,219273.35,320716.75,101443.4,220773.35,322716.75,101943.4
1000,200,monthly_one,maximum,daily,5000,30100.0,55100.0,217459.4,318616.75,101157.35,218959.4,320616.75,101657.35
1000,200,monthly_one,maximum,daily,5100,30200.0,55200.0,215759.4,316516.75,100757.35,217259.4,318516.75,101257.35
1000,200,monthly_one,maximum,daily,5200,30300.0,55300.0,214059.4,314416.75,100357.35,215559.4,316416.75,100857.35
1000,200,monthly_one,maximum,daily,5300,30400.0,55400.0,212593.25,312550.6,99957.35,214093.25,314550.6,100457.35
1000,200,monthly_one,maximum,daily,5400,30500.0,55500.0,210779.3,310450.6,99671.3,212279.3,312450.6,100171.3
1000,200,monthly_one,maximum,daily,6000,31100.0,56100.0,201633.1,295684.35,94051.25,203133.1,297684.35,94551.25
1000,200,monthly_one,maximum,daily,6100,31200.0,56200.0,214332.3,312711.8,98379.5,309073.08,437229.68,128156.6
1000,200,monthly_one,maximum,daily,6200,31300.0,56300.0,213470.7,310711.8,97241.1,316062.42,437229.68,121167.26
1000,200,monthly_one,maximum,daily,6300,31400.0,56400.0,211770.7,308711.8,96941.1,315962.42,437229.68,121267.26
1000,200,monthly_one,maximum,daily,6400,31500.0,56500.0,210070.7,306711.8,96641.1,315862.42,437229.68,121367.26
1000,200,monthly_one,maximum,daily,6500,31600.0,56600.0,208370.7,304711.8,96341.1,315762.42,437229.68,121467.26
1000,200,monthly_one,maximum,daily,6600,31700.0,56700.0,206782.4,302711.8,95929.4,315774.12,437229.68,121455.56
1000,200,monthly_one,maximum,daily,6700,31800.0,56800.0,204651.15,300711.8,96060.65,315242.87,437229.68,121986.81
1000,200,monthly_one,maximum,daily,6800,31900.0,56900.0,203051.15,295204.6,92153.45,315242.87,433722.48,118479.61
1000,200,monthly_one,maximum,daily,6900,32000.0,57000.0,201451.15,293204.6,91753.45,315242.87,433722.48,118479.61
1000,200,monthly_one,maximum,daily,7000,32100.0,57100.0,199851.15,291204.6,91353.45,315242.87,433722.48,118479.61
1000,200,monthly_one,maximum,daily,8000,33100.0,58100.0,183851.15,271204.6,87353.45,315242.87,433722.48,118479.61
1000,200,monthly_one,maximum,daily,9000,34100.0,59100.0,167851.15,250114.7,82263.55,299940.99,432632.58,132691.59
1000,200,monthly_one,maximum,daily,10000,35100.0,60100.0,151851.15,230114.7,78263.55,289290.05,432632.58,143342.53
1000,200,monthly_one,maximum,daily,12500,37600.0,62600.0,113372.65,180114.7,66742.05,272160.61,432632.58,160471.97
1000,200,monthly_one,maximum,daily,15000,40100.0,65100.0,77842.8,130114.7,52271.9,239328.88,393179.76,153850.88
1000,200,monthly_one,maximum,weekly,0,25100.0,50100.0,59857.8,177490.78,117632.98,59857.8,177490.78,117632.98
1000,200,monthly_one,maximum,weekly,1000,26100.0,51100.0,57975.4,170395.5,112420.1,57975.4,170395.5,112420.1
1000,200,monthly_one,maximum,weekly,2000,27100.0,52100.0,150591.05,271043.45,120452.4,150591.05,271043.45,120452.4
1000,200,monthly_one,maximum,weekly,3000,28100.0,53100.0,129788.7,232352.7,102564.0,132667.65,232352.7,99685.05
1000,200,monthly_one,maximum,weekly,3500,28600.0,53600.0,118337.8,217456.4,99118.6,121216.75,217456.4,96239.65
1000,200,monthly_one,maximum,weekly,3600,28700.0,53700.0,116848.3,213751.15,96902.85,119811.6,215751.15,95939.55
1000,200,monthly_one,maximum,weekly,3700,28800.0,53800.0,114108.25,210664.55,96556.3,117108.25,212571.15,95462.9
1000,200,monthly_one,maximum,weekly,3800,28900.0,53900.0,217243.9,351097.05,133853.15,220243.9,352877.8,132633.9
1000,200,monthly_one,maximum,weekly,3900,29000.0,54000.0,208932.3,348797.05,139864.75,211932.3,350777.8,138845.5
1000,200,monthly_one,maximum,weekly,4000,29100.0,54100.0,236917.35,348883.7,111966.35,239917.35,351064.45,111147.1
1000,200,monthly_one,maximum,weekly,4100,29200.0,54200.0,234880.2,347044.45,112164.25,237880.2,349064.45,111184.25
1000,200,monthly_one,maximum,weekly,4200,29300.0,54300.0,232743.6,339016.65,106273.05,235743.6,341236.65,105493.05
1000,200,monthly_one,maximum,weekly,4300,29400.0,54400.0,230943.6,336816.65,105873.05,233943.6,339236.65,105293.05
1000,200,monthly_one,maximum,weekly,4400,29500.0,54500.0,229506.25,334616.65,105110.4,232506.25,337236.65,104730.4
1000,200,monthly_one,maximum,weekly,4500,29600.0,54600.0,227280.1,331990.5,104710.4,230280.1,335236.65,104956.55
1000,200,monthly_one,maximum,weekly,4900,30000.0,55000.0,220053.9,323474.85,103420.95,221553.9,325357.7,103803.8
1000,200,monthly_one,maximum,weekly,5000,30100.0,55100.0,218764.45,321474.85,102710.4,220264.45,323357.7,103093.25
1000,200,monthly_one,maximum,weekly,6000,31100.0,56100.0,207226.1,297274.35,90048.25,218452.68,299274.35,80821.67
1000,200,monthly_one,maximum,weekly,6100,31200.0,56200.0,205526.1,295174.35,89648.25,216952.68,297174.35,80221.67
1000,200,monthly_one,maximum,weekly,6200,31300.0,56300.0,234073.1,336464.8,102391.7,316062.42,437229.68,121167.26
1000,200,monthly_one,maximum,weekly,6300,31400.0,56400.0,232373.1,334464.8,102091.7,315962.42,437229.68,121267.26
1000,200,monthly_one,maximum,weekly,6400,31500.0,56500.0,230673.1,332464.8,101791.7,315862.42,437229.68,121367.26
1000,200,monthly_one,maximum,weekly,6500,31600.0,56600.0,228973.1,330464.8,101491.7,315762.42,437229.68,121467.26
1000,200,monthly_one,maximum,weekly,6600,31700.0,56700.0,225882.5,328464.8,102582.3,315242.87,437229.68,121986.81
1000,200,monthly_one,maximum,weekly,6700,31800.0,56800.0,224282.5,322957.6,98675.1,315242.87,433722.48,118479.61
1000,200,monthly_one,maximum,weekly,6800,31900.0,56900.0,222682.5,320957.6,98275.1,315242.87,433722.48,118479.61
1000,200,monthly_one,maximum,weekly,6900,32000.0,57000.0,221082.5,318957.6,97875.1,315242.87,433722.48,118479.61
1000,200,monthly_one,maximum,weekly,7000,32100.0,57100.0,219482.5,316957.6,97475.1,315242.87,433722.48,118479.61
1000,200,monthly_one,maximum,weekly,8000,33100.0,58100.0,202822.0,296957.6,94135.6,315242.87,433722.48,118479.61
1000,200,monthly_one,maximum,weekly,9000,34100.0,59100.0,185850.95,275867.7,90016.75,300884.74,432632.58,131747.84
1000,200,monthly_one,maximum,weekly,10000,35100.0,60100.0,170161.5,255867.7,85706.2,290860.95,432632.58,141771.63
