arm,strategy,risk_reward,case,start,end,survived,breached,trade_key,interval_start,exit,accepted,closed,open_at_end,minimum_headroom_usd,quarter_net_pnl_usd,selection_sha256
RR:0.84,RR,0.84,3m_2023-10-01,2023-10-01T00:00:00,2024-01-01T00:00:00,True,False,,,,369,369,0,23.50,100.55,622bda686440700aa23f70a27773c7912c886bddfe2b4a3e58260f31c77089e8
RR:0.84,RR,0.84,3m_2024-01-01,2024-01-01T00:00:00,2024-04-01T00:00:00,True,False,,,,350,350,0,1310.40,2131.50,3c8e7c0c44213ac0d46ed6c6cd276abdea20cb122f7c7717da0a226dd7466e26
RR:0.84,RR,0.84,3m_2024-04-01,2024-04-01T00:00:00,2024-07-01T00:00:00,True,False,,,,390,390,0,1055.15,2592.50,f13aa2a48b3116c9132b8548855e296c3bf542250d86eb16e20da9580cf57878
RR:0.84,RR,0.84,3m_2024-07-01,2024-07-01T00:00:00,2024-10-01T00:00:00,True,False,,,,374,374,0,211.40,2648.30,53d14dbac5e0da279863e6194e1753f14535d5ae66266af559c0aa05561dc8d5
RR:0.84,RR,0.84,3m_2024-10-01,2024-10-01T00:00:00,2025-01-01T00:00:00,True,False,,,,348,348,0,1188.85,1523.10,aa8793b0aa3af4e84c8e071d709ffce9045395b68313a19323925117d5f4a5c6
RR:0.84,RR,0.84,3m_2025-01-01,2025-01-01T00:00:00,2025-04-01T00:00:00,True,False,,,,362,362,0,810.50,971.40,662c0cb8c9b552abb5ecdbffde16a93531e1104ba933804888578909a7c4cefe
RR:0.84,RR,0.84,3m_2025-04-01,2025-04-01T00:00:00,2025-07-01T00:00:00,False,True,RR0.84:2-3:472:1797,2025-04-07T02:34:40,2025-04-07T04:30:00,377,377,0,-245.20,4990.15,e068787a5a9695ea0188382fde7d130081defa3a6775330e3fc9cae3dc20b0e0
RR:0.84,RR,0.84,3m_2025-07-01,2025-07-01T00:00:00,2025-10-01T00:00:00,True,False,,,,383,383,0,130.40,-601.65,514b7bdc2af0fcef08371b0847538d60b4d40b7138c764b185d626cd18df8eb6
RR:0.84,RR,0.84,3m_2025-10-01,2025-10-01T00:00:00,2026-01-01T00:00:00,True,False,,,,368,368,0,1392.70,2687.60,7d64845519d7f29d7865c0c4501d35757c4c34482b0ba0174048046def8bea2e
RR:0.84,RR,0.84,3m_2026-01-01,2026-01-01T00:00:00,2026-04-01T00:00:00,False,True,RR0.84:3-4:556:2077,2026-03-23T03:11:40,2026-03-23T03:37:40,384,384,0,-1439.55,-2025.20,9f048f9451c2c0574cb614392930479ef4537674441918a03ffd6b172e4a9aa1
RR:0.84,RR,0.84,3m_2026-04-01,2026-04-01T00:00:00,2026-07-01T00:00:00,True,False,,,,376,376,0,657.70,4413.20,62309f62ca8e1af343aa7476747f27b706e1eea1a6f9cdf3ab163b6dd8feefd1
RR:0.85,RR,0.85,3m_2020-01-01,2020-01-01T00:00:00,2020-04-01T00:00:00,True,False,,,,349,349,0,150.60,-544.45,9736cd8ba4f1e9e9124ae41be18814734b11f099c71e72a7d519de0c53dfa79b
RR:0.85,RR,0.85,3m_2020-04-01,2020-04-01T00:00:00,2020-07-01T00:00:00,True,False,,,,361,361,0,1319.25,714.95,6f5ce099a71ee8c2448b6997370ef0bbcaa7194d4c9c8523fa486652084e72a2
RR:0.85,RR,0.85,3m_2020-07-01,2020-07-01T00:00:00,2020-10-01T00:00:00,True,False,,,,370,370,0,1268.20,933.00,8f5afe6a0bb35afa41f9dcc043b48c461a9f7a25c679fa9b2e4353ce802bae49
RR:0.85,RR,0.85,3m_2020-10-01,2020-10-01T00:00:00,2021-01-01T00:00:00,True,False,,,,354,354,0,1021.30,656.30,81bb44e1bd3685bdb40aacb4f067baa78bc987bcbf481822ffec07285daadd13
RR:0.85,RR,0.85,3m_2021-01-01,2021-01-01T00:00:00,2021-04-01T00:00:00,False,True,RR0.85:21-22:111:386,2021-03-04T21:44:40,2021-03-04T23:30:00,347,347,0,-280.90,-510.35,0c62f4bf5fb90a0c8eb506797b9db13ee02bee030f174e1b740d6e9adf88ff04
RR:0.85,RR,0.85,3m_2021-04-01,2021-04-01T00:00:00,2021-07-01T00:00:00,False,True,RR0.85:9-10:117:463,2021-06-04T09:45:40,2021-06-04T14:30:00,376,376,0,-847.30,-2046.80,0c05fde56b3bfd806ba215385be74792db7ab57678e470e6e07f44c1b5738033
RR:0.85,RR,0.85,3m_2021-07-01,2021-07-01T00:00:00,2021-10-01T00:00:00,True,False,,,,369,369,0,1329.50,90.55,93b36f884467de635f661b9c61b80ecb3652bf254514bb80b49c732033e9c007
RR:0.85,RR,0.85,3m_2021-10-01,2021-10-01T00:00:00,2022-01-01T00:00:00,True,False,,,,351,351,0,1355.90,678.45,d329fd1c870b5e799178ab1502a4f0b920e70c15ea4b6f1446052c04ef07ffec
RR:0.85,RR,0.85,3m_2022-01-01,2022-01-01T00:00:00,2022-04-01T00:00:00,True,False,,,,359,359,0,484.30,2563.55,ac619e98a4c701bb4fdba818bfdd6bbbe910829205914173b328682775dee92f
RR:0.85,RR,0.85,3m_2022-04-01,2022-04-01T00:00:00,2022-07-01T00:00:00,False,True,RR0.85:10-11:201:774,2022-05-12T10:46:40,2022-05-12T11:45:40,387,387,0,-1451.70,-2880.85,9403aad5c70735425ed16df7ad1b2942410ba02910af0cbc8f0b3ced791e32aa
RR:0.85,RR,0.85,3m_2022-07-01,2022-07-01T00:00:00,2022-10-01T00:00:00,True,False,,,,383,383,0,1307.30,3172.35,21a45b9d0cea30c8d0a9e959a4a589f3aeb0f3b1456cf71cd6f4bb54ab4ad4e1
RR:0.85,RR,0.85,3m_2022-10-01,2022-10-01T00:00:00,2023-01-01T00:00:00,True,False,,,,364,364,0,174.35,-1100.20,59c97166930de89eb7fcfedf2ff95af769d2aeb8a25419b6503ccc15d551f546
RR:0.85,RR,0.85,3m_2023-01-01,2023-01-01T00:00:00,2023-04-01T00:00:00,True,False,,,,346,346,0,1097.25,1504.70,b6deaf23ea49da7130a13f646b647bca1282a4ababa95b660e000ef0b274534b
RR:0.85,RR,0.85,3m_2023-04-01,2023-04-01T00:00:00,2023-07-01T00:00:00,True,False,,,,397,397,0,1295.35,1167.15,cff692ffbf46e167ce269b68cba620cfc101d84ec0b491ee39c0e21c330fe57f
RR:0.85,RR,0.85,3m_2023-07-01,2023-07-01T00:00:00,2023-10-01T00:00:00,True,False,,,,402,402,0,947.95,200.90,d7145a30cb3579a3e46ebd615f816c5bae7c5a71c19e7000d3de42d699ea651c
RR:0.85,RR,0.85,3m_2023-10-01,2023-10-01T00:00:00,2024-01-01T00:00:00,True,False,,,,369,369,0,23.50,-68.45,50b0a75ff3f5f8bab6ff2f8f8cf19ff076f3dc65aa96392e9708c7e7b0e25d8b
RR:0.85,RR,0.85,3m_2024-01-01,2024-01-01T00:00:00,2024-04-01T00:00:00,True,False,,,,349,349,0,1312.40,2103.05,b35142b8dd68ea58d7a022961ee52c1e76cfeea2d378e72df4f9934308fd82b9
RR:0.85,RR,0.85,3m_2024-04-01,2024-04-01T00:00:00,2024-07-01T00:00:00,True,False,,,,390,390,0,1065.65,2603.00,6b4630a42311acd8cc1619be2853274b7dda96c31832b375aee799ade9eb7974
RR:0.85,RR,0.85,3m_2024-07-01,2024-07-01T00:00:00,2024-10-01T00:00:00,True,False,,,,373,373,0,211.40,2622.85,601b94ec29df573915a8dd2e5e593aa9cbd150d38a7e56cce08dbf92b0934a78
RR:0.85,RR,0.85,3m_2024-10-01,2024-10-01T00:00:00,2025-01-01T00:00:00,True,False,,,,346,346,0,1036.70,1391.70,58685f45a02237313e30ecbebd508d56db079842e4b8862a233e4c14d2f0094f
RR:0.85,RR,0.85,3m_2025-01-01,2025-01-01T00:00:00,2025-04-01T00:00:00,True,False,,,,358,358,0,810.50,1114.60,7dcefd9a53579583d5e05f192c608f5e0f8fdb3a796458c8b2d5d8a9d7fa9c42
RR:0.85,RR,0.85,3m_2025-04-01,2025-04-01T00:00:00,2025-07-01T00:00:00,False,True,RR0.85:2-3:472:1797,2025-04-07T02:34:40,2025-04-07T04:30:00,376,376,0,-245.20,5308.20,2e5b139ea57474517e46deee10785e36352b9e1a19afb3be5e71918ac7094b01
RR:0.85,RR,0.85,3m_2025-07-01,2025-07-01T00:00:00,2025-10-01T00:00:00,True,False,,,,382,382,0,129.95,-583.60,596413c5e3354dd109774625b4292d40f0e5187af14a53dcc4cf931c8d9a8a37
RR:0.85,RR,0.85,3m_2025-10-01,2025-10-01T00:00:00,2026-01-01T00:00:00,True,False,,,,368,368,0,1392.70,2788.60,e746beaf6acda67da1488307f511d8ede78adc73cd712f46414ac40d75e636bd
RR:0.85,RR,0.85,3m_2026-01-01,2026-01-01T00:00:00,2026-04-01T00:00:00,False,True,RR0.85:3-4:556:2077,2026-03-23T03:11:40,2026-03-23T03:37:40,384,384,0,-1388.55,-1974.20,0ace0da0d07ff157a3a31d9a04e6fae8a4d589745ebdb6e766d44319f8acc8a2
RR:0.85,RR,0.85,3m_2026-04-01,2026-04-01T00:00:00,2026-07-01T00:00:00,True,False,,,,375,375,0,685.25,4440.75,10888ab1a27a95ca6a2c5fbd36bc622a413b97aba74a79b9105c3a2ca1812f22
RR:0.86,RR,0.86,3m_2020-01-01,2020-01-01T00:00:00,2020-04-01T00:00:00,True,False,,,,348,348,0,258.15,-436.90,1205179f55536ae056b421c9eecfd9e666d58363d5d3fe7b5530be39abf02b14
RR:0.86,RR,0.86,3m_2020-04-01,2020-04-01T00:00:00,2020-07-01T00:00:00,True,False,,,,359,359,0,1319.25,840.05,43727bafd95b6446f57ea7f9925eeae9241bbae0c4237a4ea44a596ea722ae70
RR:0.86,RR,0.86,3m_2020-07-01,2020-07-01T00:00:00,2020-10-01T00:00:00,True,False,,,,370,370,0,1268.20,982.00,e7a27da9900340d961a70618403fa8ef3e42e47ce6465a32838b290e481c2536
RR:0.86,RR,0.86,3m_2020-10-01,2020-10-01T00:00:00,2021-01-01T00:00:00,True,False,,,,354,354,0,749.30,438.30,a082e02c24be8dccdf16952db26805e052e6756574c07e7db63e367b2204cc58
RR:0.86,RR,0.86,3m_2021-01-01,2021-01-01T00:00:00,2021-04-01T00:00:00,False,True,RR0.86:21-22:111:386,2021-03-04T21:44:40,2021-03-04T23:30:00,347,347,0,-321.90,-551.35,a83e1b86283a212d5ffc809ff83547993f9f1364efc8bf256ed1097e7ca6e097
RR:0.86,RR,0.86,3m_2021-04-01,2021-04-01T00:00:00,2021-07-01T00:00:00,False,True,RR0.86:9-10:117:463,2021-06-04T09:45:40,2021-06-04T14:30:00,376,376,0,-837.30,-2036.80,464a7e6ea488574e661c73414508b6557282615b69f667b21fbfa199f6989cea
RR:0.86,RR,0.86,3m_2021-07-01,2021-07-01T00:00:00,2021-10-01T00:00:00,True,False,,,,367,367,0,1329.50,184.65,184eda2e90b88056831959b2ed7810f52c5a5178fdc05cb151ba667814566d96
RR:0.86,RR,0.86,3m_2021-10-01,2021-10-01T00:00:00,2022-01-01T00:00:00,True,False,,,,350,350,0,1355.90,621.50,ecd79416aeb6b7d8138e3ed00458bd10ff366b9a9ca4437c169fc3d2ff24c31c
RR:0.86,RR,0.86,3m_2022-01-01,2022-01-01T00:00:00,2022-04-01T00:00:00,True,False,,,,359,359,0,358.30,2330.55,c002eec0f6ca436f5046987e5d33072d0c393c2e45f09cf617a7b8ad66b04d35
RR:0.86,RR,0.86,3m_2022-04-01,2022-04-01T00:00:00,2022-07-01T00:00:00,False,True,RR0.86:10-11:201:774,2022-05-12T10:46:40,2022-05-12T11:45:40,387,387,0,-1422.70,-2851.85,bfbd20fd553dc4a98be581b53f28f4e45e1d1b0d10ab9694b5c7dd22eca54791
RR:0.86,RR,0.86,3m_2022-07-01,2022-07-01T00:00:00,2022-10-01T00:00:00,True,False,,,,382,382,0,1307.30,3524.40,8084e0aa8d20f07d872f8c041c94f35e4af12bc08f1afa68fddae78c226bff18
RR:0.86,RR,0.86,3m_2022-10-01,2022-10-01T00:00:00,2023-01-01T00:00:00,True,False,,,,364,364,0,146.85,-1253.70,5135f8d7e3b5ab7abed85bd5fae4e59d9b9981e79647ac8985e8905a4c1a6a7c
RR:0.86,RR,0.86,3m_2023-01-01,2023-01-01T00:00:00,2023-04-01T00:00:00,True,False,,,,346,346,0,1097.25,1521.70,173e98908bf12c6752e89e435b953456bb3039609c58bca2161529b93a3d8c13
RR:0.86,RR,0.86,3m_2023-04-01,2023-04-01T00:00:00,2023-07-01T00:00:00,True,False,,,,396,396,0,1374.90,1264.20,30c65003c9afed8608968360a7706c14a1c2df9a7e944b1b487adda641b528d6
RR:0.86,RR,0.86,3m_2023-07-01,2023-07-01T00:00:00,2023-10-01T00:00:00,True,False,,,,402,402,0,904.45,170.90,7e1d8248cf6723649ba16664fa043a4b10b8655d29c025d411c10b441575d29c
RR:0.86,RR,0.86,3m_2023-10-01,2023-10-01T00:00:00,2024-01-01T00:00:00,False,True,RR0.86:16-17:540:1524,2023-10-31T16:54:40,2023-11-01T16:00:00,369,369,0,-75.50,-167.45,4dc302b7c2400cb93c5ae4732f65fbd24c1c1be73a459cfd27b92febe844dbab
RR:0.86,RR,0.86,3m_2024-01-01,2024-01-01T00:00:00,2024-04-01T00:00:00,True,False,,,,349,349,0,1312.40,2103.05,366298d0f9de91870a49205425901196a7e3e1113140faf8244d030c633f93b3
RR:0.86,RR,0.86,3m_2024-04-01,2024-04-01T00:00:00,2024-07-01T00:00:00,True,False,,,,389,389,0,1071.65,2615.55,2767e4bc04f6999d6a9398cad9b3dd8cc28c3cc648c60dc72eaaa11d8d9027fc
RR:0.86,RR,0.86,3m_2024-07-01,2024-07-01T00:00:00,2024-10-01T00:00:00,True,False,,,,373,373,0,211.40,2658.35,affe650ce25ee3a1b9a174038c06c3b61b48ea6bf1758ca3ccd9a0f7f3b24375
RR:0.86,RR,0.86,3m_2024-10-01,2024-10-01T00:00:00,2025-01-01T00:00:00,True,False,,,,346,346,0,1122.20,1520.20,1d01e85a3973a4a6c89db94db909d3e10b934d22711045be8aeaf59270bfcd9f
RR:0.86,RR,0.86,3m_2025-01-01,2025-01-01T00:00:00,2025-04-01T00:00:00,True,False,,,,357,357,0,869.00,1332.15,f1184d1c6fbfc5f526a29269b02a66dfce70a402caa57998036ac15f9c2eff67
RR:0.86,RR,0.86,3m_2025-04-01,2025-04-01T00:00:00,2025-07-01T00:00:00,False,True,RR0.86:2-3:472:1797,2025-04-07T02:34:40,2025-04-07T04:30:00,374,374,0,-245.20,5424.80,5bcf33548fb1c5f5fa01e7bc433e8eb6b651eff7a26c23f49572e423e7f055ea
RR:0.86,RR,0.86,3m_2025-07-01,2025-07-01T00:00:00,2025-10-01T00:00:00,True,False,,,,381,381,0,153.50,-560.05,2cd928f189559b4dad1393cf37ff7ac1395144a0322addde30d6a539c11d1db1
RR:0.86,RR,0.86,3m_2025-10-01,2025-10-01T00:00:00,2026-01-01T00:00:00,True,False,,,,368,368,0,1392.70,2412.10,5e0021d26a4b53387fd084fc725ca1557fdffc90a6e7d6bf35a803dd902926a5
RR:0.86,RR,0.86,3m_2026-01-01,2026-01-01T00:00:00,2026-04-01T00:00:00,False,True,RR0.86:20-21:515:1912,2026-03-19T20:31:20,2026-03-19T22:30:00,383,383,0,-1676.00,-2261.65,102ebeb5ecb2c48f8b13d9d74a88787ca6f288808bcab80e3a27983ad0308e66
RR:0.86,RR,0.86,3m_2026-04-01,2026-04-01T00:00:00,2026-07-01T00:00:00,True,False,,,,375,375,0,685.25,4440.75,e14f47e34d4ccf7e63b19341f6d0dda3dbac3d4c31177439826712c5d677291c
RR:0.87,RR,0.87,3m_2020-01-01,2020-01-01T00:00:00,2020-04-01T00:00:00,True,False,,,,348,348,0,278.15,-416.90,75dc2076ab2cab3dc8bf40d7d8bed39b8acd84b0c390bf01281398106c3444c4
RR:0.87,RR,0.87,3m_2020-04-01,2020-04-01T00:00:00,2020-07-01T00:00:00,True,False,,,,358,358,0,1319.25,821.60,d49f8c55057ebd8958b181eacd7b53ef5c0d666e0530c0b289b932e4a76bcbb5
RR:0.87,RR,0.87,3m_2020-07-01,2020-07-01T00:00:00,2020-10-01T00:00:00,True,False,,,,369,369,0,1147.70,863.05,3f1dc40b2f0284b6ae7e51fa2de1a206b45daa61271e8c82c875fe4e28a09d8e
RR:0.87,RR,0.87,3m_2020-10-01,2020-10-01T00:00:00,2021-01-01T00:00:00,True,False,,,,352,352,0,749.30,775.40,8787e47b334f8ab40325b7ed8a7f0335cfa17f8b5a2817ab38222f437ec6afad
RR:0.87,RR,0.87,3m_2021-01-01,2021-01-01T00:00:00,2021-04-01T00:00:00,False,True,RR0.87:21-22:111:386,2021-03-04T21:44:40,2021-03-04T23:30:00,344,344,0,-321.90,-457.70,f75158d1efa22abc12282ef8d4c893af27ec2920291426d8b145ec23737859c7
RR:0.87,RR,0.87,3m_2021-04-01,2021-04-01T00:00:00,2021-07-01T00:00:00,False,True,RR0.87:2-3:138:503,2021-06-04T02:13:40,2021-06-04T02:13:40,376,376,0,-863.80,-2060.80,310f47d5a42280fdc156707b85db05f49e756e9adf0bea782e7a366376f42aef
RR:0.87,RR,0.87,3m_2021-07-01,2021-07-01T00:00:00,2021-10-01T00:00:00,True,False,,,,366,366,0,1329.50,216.70,f2eabd67c3b5df86c57786ee381a7546c411dd932a44a680c69e069e0ea16aac
RR:0.87,RR,0.87,3m_2021-10-01,2021-10-01T00:00:00,2022-01-01T00:00:00,True,False,,,,350,350,0,1355.90,649.50,edb340cb5d914f8e1707d8d8b01267f911381698f61c6463f33b94cb15ca1900
RR:0.87,RR,0.87,3m_2022-01-01,2022-01-01T00:00:00,2022-04-01T00:00:00,True,False,,,,356,356,0,358.30,2023.70,7ea10f19ccdedac0555ff110ccbbbc5e9ae25258a7d213e6105a643d76fb3814
RR:0.87,RR,0.87,3m_2022-04-01,2022-04-01T00:00:00,2022-07-01T00:00:00,False,True,RR0.87:12-13:187:744,2022-05-12T12:47:40,2022-05-12T14:48:40,383,383,0,-1324.50,-2753.65,8bdd38ab910123cf6ac9d3c7547f62d7153c79846dfb64186153118e44021649
RR:0.87,RR,0.87,3m_2022-07-01,2022-07-01T00:00:00,2022-10-01T00:00:00,True,False,,,,382,382,0,1307.30,3472.40,0494644a3024d0dcccf46dd502004df046b0b60c7abe6464d2a4bd232aac1825
RR:0.87,RR,0.87,3m_2022-10-01,2022-10-01T00:00:00,2023-01-01T00:00:00,True,False,,,,363,363,0,57.40,-1343.15,3268ec905f84d5dfd83488fb623529a3b0c9f29a6dc98248d1943234519081b5
RR:0.87,RR,0.87,3m_2023-01-01,2023-01-01T00:00:00,2023-04-01T00:00:00,True,False,,,,345,345,0,1052.30,1476.75,1db81409ed8837df395e840f587e21da4c92d96e6ff188c5e04cb8f23f3d862c
RR:0.87,RR,0.87,3m_2023-04-01,2023-04-01T00:00:00,2023-07-01T00:00:00,True,False,,,,394,394,0,1107.40,931.80,c2c0d1daa3ccf8acfcae0bb06c7f6c0beecbfa949a4fd5ec0303bfd3247b36fc
RR:0.87,RR,0.87,3m_2023-07-01,2023-07-01T00:00:00,2023-10-01T00:00:00,True,False,,,,402,402,0,864.45,130.90,03c1e26233effb422c0c03041ae8eb0f710caf1e7025f7376c7f39ad83dfe9ee
RR:0.87,RR,0.87,3m_2023-10-01,2023-10-01T00:00:00,2024-01-01T00:00:00,False,True,RR0.87:16-17:540:1524,2023-10-31T16:54:40,2023-11-01T16:00:00,369,369,0,-68.50,-293.95,b0eb8f476b2e9ac23fbdc81c2785d2c004071d15613934a60267ac79d9218f38
RR:0.87,RR,0.87,3m_2024-01-01,2024-01-01T00:00:00,2024-04-01T00:00:00,True,False,,,,346,346,0,1312.40,2067.70,2917d5c3c724257cb97edbc642f83cf9ed696b4d47830a1b959310a9cede97c6
RR:0.87,RR,0.87,3m_2024-04-01,2024-04-01T00:00:00,2024-07-01T00:00:00,True,False,,,,388,388,0,1071.65,2657.10,fbd7bf49fd39621c4ea649b35dfa0d2e48bb806767ed063c447a45970f064de0
RR:0.87,RR,0.87,3m_2024-07-01,2024-07-01T00:00:00,2024-10-01T00:00:00,True,False,,,,373,373,0,209.40,2728.35,57fb0220a2b79ed90e3f31633c14e478e9796b85cef375debbd976506dc1946c
RR:0.87,RR,0.87,3m_2024-10-01,2024-10-01T00:00:00,2025-01-01T00:00:00,True,False,,,,346,346,0,1188.85,1650.70,f1228b83626ed9026afb5a083743e38e90c5246bfd2d8eb3a407ea969ea15cd2
RR:0.87,RR,0.87,3m_2025-01-01,2025-01-01T00:00:00,2025-04-01T00:00:00,True,False,,,,358,358,0,869.00,1337.10,e19a77e3ef0a4c300c8957e170a1e91d82fd3c7a74a3357e6e7b2a3b0b9b20e8
RR:0.87,RR,0.87,3m_2025-04-01,2025-04-01T00:00:00,2025-07-01T00:00:00,False,True,RR0.87:2-3:472:1797,2025-04-07T02:34:40,2025-04-07T04:30:00,374,374,0,-245.20,5459.30,41c4a1059d5b2fc378eb27e4cac11b058e19525c0be2cf0f79fbd572b29d2e0c
RR:0.87,RR,0.87,3m_2025-07-01,2025-07-01T00:00:00,2025-10-01T00:00:00,True,False,,,,381,381,0,247.50,-466.05,82251fc07ba576beb15dd2369786eba5caf136d616be39d816e7706b21094ffa
RR:0.87,RR,0.87,3m_2025-10-01,2025-10-01T00:00:00,2026-01-01T00:00:00,True,False,,,,367,367,0,1392.70,2466.65,565b631342245bfde9ecc5777f198ff7b0b214e65fa494012ff86b1505f14795
RR:0.87,RR,0.87,3m_2026-01-01,2026-01-01T00:00:00,2026-04-01T00:00:00,False,True,RR0.87:16-17:849:2425,2026-03-19T16:54:40,2026-03-19T18:37:20,379,379,0,-1841.35,-2445.45,c73e18405b83bc77f9ae3de55bf30b153cc4b3eea05309401fde93e81f2354fc
RR:0.87,RR,0.87,3m_2026-04-01,2026-04-01T00:00:00,2026-07-01T00:00:00,True,False,,,,374,374,0,685.25,4515.30,662a3b80d701d28f45ea41ea0e5a74a0e87328203344becd2e882e4306c192d3
RR:0.88,RR,0.88,3m_2020-01-01,2020-01-01T00:00:00,2020-04-01T00:00:00,True,False,,,,348,348,0,164.65,-530.40,be63d30496ae0ae42328bf6de9e74a44f4effaf7a6ee8cc6132ae49a0dcea75d
RR:0.88,RR,0.88,3m_2020-04-01,2020-04-01T00:00:00,2020-07-01T00:00:00,True,False,,,,358,358,0,1319.25,867.60,01c860ab74fa3c0f3af07d3589360d5a48cabdce4401170d6554a84e5302acce
RR:0.88,RR,0.88,3m_2020-07-01,2020-07-01T00:00:00,2020-10-01T00:00:00,True,False,,,,369,369,0,1147.70,863.05,38b54375d354207db746bb6331af46955c85846c847ea29226146f7cc4096ade
RR:0.88,RR,0.88,3m_2020-10-01,2020-10-01T00:00:00,2021-01-01T00:00:00,True,False,,,,352,352,0,753.80,711.40,ceec2522fb93d01ff5d45493db6a2f32723af9a3f8ce10cddc2ccf4a3ebe048f
RR:0.88,RR,0.88,3m_2021-01-01,2021-01-01T00:00:00,2021-04-01T00:00:00,False,True,RR0.88:21-22:111:386,2021-03-04T21:44:40,2021-03-04T23:30:00,343,343,0,-423.85,-499.15,3ecee7a7ed3022a3826eefc6f826bf95d6439cfd116a7de13ae66a3d68e6293a
RR:0.88,RR,0.88,3m_2021-04-01,2021-04-01T00:00:00,2021-07-01T00:00:00,False,True,RR0.88:2-3:138:503,2021-06-04T02:00:40,2021-06-04T02:13:40,374,374,0,-866.70,-2063.70,e12780d499592f1e8524b9c80e01832e8df51d96807e25d8881863125026f676
RR:0.88,RR,0.88,3m_2021-07-01,2021-07-01T00:00:00,2021-10-01T00:00:00,True,False,,,,366,366,0,1334.00,238.20,e51e992aea48fc35641fdfb90ce5afbd6522141ace84687dc6439abd8c751441
RR:0.88,RR,0.88,3m_2021-10-01,2021-10-01T00:00:00,2022-01-01T00:00:00,True,False,,,,350,350,0,1355.90,649.50,7ce169a38e991fe0edd391c6f81ae15167499d940f7bb1050003348b1acf838b
RR:0.88,RR,0.88,3m_2022-01-01,2022-01-01T00:00:00,2022-04-01T00:00:00,True,False,,,,355,355,0,358.30,2041.25,bba8bbc3bca2af4aaaa5c2b82c54c93cb8eac03cffc28717b6b324afce1f8694
RR:0.88,RR,0.88,3m_2022-04-01,2022-04-01T00:00:00,2022-07-01T00:00:00,False,True,RR0.88:12-13:187:744,2022-05-12T12:47:40,2022-05-12T14:48:40,383,383,0,-1291.50,-2720.65,04f324a640000860e5d77c83515fb6c6f054c7280ba52752ff9f872ada8f1972
RR:0.88,RR,0.88,3m_2022-07-01,2022-07-01T00:00:00,2022-10-01T00:00:00,True,False,,,,381,381,0,1307.30,3446.95,7b8cd832bcba432b03d9c1a908bb708c6bf4b152605683cefced56671ed2bb2e
RR:0.88,RR,0.88,3m_2022-10-01,2022-10-01T00:00:00,2023-01-01T00:00:00,True,False,,,,363,363,0,62.90,-1337.65,f562eecf22b3cd96f9b0106b2ea5c11546fc70860742e4e0fd590621cd870cec
RR:0.88,RR,0.88,3m_2023-01-01,2023-01-01T00:00:00,2023-04-01T00:00:00,True,False,,,,346,346,0,1052.30,1556.70,daf2c1d92197629d967c730d374ab262762c914901bd838c6d96608a3dd36b6d
RR:0.88,RR,0.88,3m_2023-04-01,2023-04-01T00:00:00,2023-07-01T00:00:00,True,False,,,,394,394,0,1135.40,987.30,5a751104ea8fe8eb8dff63c5fcfd342c8bf813c92ea80214f099804c3d27ce83
RR:0.88,RR,0.88,3m_2023-07-01,2023-07-01T00:00:00,2023-10-01T00:00:00,True,False,,,,401,401,0,886.95,174.45,781f00c8892c98011b8ddde69c981df89bef3c16ad7e073d5daffae94f53eea1
RR:0.88,RR,0.88,3m_2023-10-01,2023-10-01T00:00:00,2024-01-01T00:00:00,False,True,RR0.88:16-17:540:1524,2023-10-31T16:54:40,2023-11-01T16:00:00,369,369,0,-68.50,-284.45,4857effeb068aa9dac2855b34b7894d2d2afd3f8fd071512905b72fa44eea974
RR:0.88,RR,0.88,3m_2024-01-01,2024-01-01T00:00:00,2024-04-01T00:00:00,True,False,,,,346,346,0,1312.40,2067.70,9e64a890f24dd6aa3d6808373b107f7e001bb2d6707e8d8b2177006378c66ca4
RR:0.88,RR,0.88,3m_2024-04-01,2024-04-01T00:00:00,2024-07-01T00:00:00,True,False,,,,388,388,0,1071.65,2657.10,e5e154b933265a6ff0b505e05766f4837580ac0ffa0c1830ff3f3bd1e04a033c
RR:0.88,RR,0.88,3m_2024-07-01,2024-07-01T00:00:00,2024-10-01T00:00:00,True,False,,,,372,372,0,209.40,2732.40,3cfebee103e9092724fb6ad1d8a56e9c82d62aea1b5968b211eeb2417af5204d
RR:0.88,RR,0.88,3m_2024-10-01,2024-10-01T00:00:00,2025-01-01T00:00:00,True,False,,,,346,346,0,1188.85,1649.20,e45e23f4b37eeb7e491847be517f6f51899caea2e68e356e880205f5fbc4972a
RR:0.88,RR,0.88,3m_2025-01-01,2025-01-01T00:00:00,2025-04-01T00:00:00,True,False,,,,355,355,0,869.00,1321.25,142ea241ce7fc34cbe35e832ce8e9143dcabaadc50553dfac35c32e226d1db41
RR:0.88,RR,0.88,3m_2025-04-01,2025-04-01T00:00:00,2025-07-01T00:00:00,False,True,RR0.88:2-3:472:1797,2025-04-07T02:34:40,2025-04-07T04:30:00,372,372,0,-245.20,5509.40,e38d9e413ef3691e0fa657ff7475967e32c3d4018f7c672bfb753217718d0eb5
RR:0.88,RR,0.88,3m_2025-07-01,2025-07-01T00:00:00,2025-10-01T00:00:00,True,False,,,,380,380,0,336.55,-377.00,b7fcbf946bb7a6e9d7cec56049197f08876c9776dd2120daffe7b6999c375815
